name,birthname,偶像练习生,青春有你,青春有你2,青春有你3,创造101,创造营2019,创造营2020,创造营2021,明日之子,明日之子2,明日之子3,明日之子4,明日创作计划,下一站传奇,以团之名,少年之名,snh48,akb48,gp999,dd52,中国好男儿,快乐男声2013,快乐女声2016,快乐男声2017,流行之王,星动亚洲,燃烧吧少年,A级战场,原子少年,加油美少女,SING女团,蜜蜂少女,other,gender
高赫,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
迟婉迪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
郭静宇,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
宋京鸽,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
候天心,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
闵薪妃,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
才方宇,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
刘栖子,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
罗燕,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
宋倩倩,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
曹嘉馨,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
袁佳欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴晓白,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
袁莉,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
徐颖艺,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
徐颖文,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
韩红梅,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
范茹,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
周晓晗,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张馨元,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
刘一览,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
马倩云,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
金雯昕,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
方圆,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
洪茜茜,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
孟慧圆,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
商潮,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄子恩,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
陈曦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
蔡睿,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
丁芙妮,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
任梦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
严星月,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄薏帆,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
袁子仪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
薛明媛,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
赵玥,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
刘宥莹,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
钟颖,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
马栗,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
谢绮琪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
郑佳琦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
程知白,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
全恩珍,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
林琳,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
香奈儿,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
邓英婷,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
林芳桦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张雅迪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
习镨予,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
周吉芳,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
葛奕君,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
左霞,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
木宇梅,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
娜日,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吕洋,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
严慧玲,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
唐菲,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李倩如,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
宋佳欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
陈琪瞳,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
何莎莎,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
栾欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
童欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
池敏,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
朱越,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
底悦涵,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王紫伊,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张晓伦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张晓,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴婷,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
赵然,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
万玲琳,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
陈思绫,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
林子梦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李瑞迪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
何珊,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴延睿,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
陈嘉欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
杜鹃,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
查慧娟,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李雨,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
孟祥慧,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
赵颖欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
孟宸旭,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王佳月,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
杨柳青,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
关名扬,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
杨凯婷,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李嘉文,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴莎,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
姜雪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
徐双格,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
崔恩尔,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄欣欣,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄霖,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
邝诗荷,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
岑纪沛,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
魏晓帆,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
刘松,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
肖瑶,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李真,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
丁雯,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李茉,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
莫翠瑜,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄珊珊,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王博,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
戴鑫,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
肖洁,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
宋宇宁,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
褚恩缘,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
周韵茹,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴蕾颖,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
廖智慧,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王婉云,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄汐源,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
余青青,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
谢曼,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
金英子,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,Female
马梓萱,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
卢雅倩,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
滕艺,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
安芬,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
杨雨莎,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
艾微微,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李思瑶,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
刘畅,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李佳君,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
于艺术,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
雷佳,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
朱霭然,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
曾一洺,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
周倩,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
梁月,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
于凯宁,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
白雪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
胡敏,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
熊方梓,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
利莉施,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,Female
周晨晰,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
肖令仪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张姊禾,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄木子,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李沫萱,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黎安琪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
黄灏,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王嘉潞,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
张卓,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李子卿,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
莫安琪,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
陈爱伦,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王冠翔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
商钧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
罗加多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
杨尚融,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
王硕瀚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
高兴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
郑丞宏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李宇平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
龚言脩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
何威霖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
郑泽霖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
蔡海鹏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
陈铭扬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
王梓澐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
何煦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
闫海明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张亦赤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
苏志亨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
杜蔼杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
高东旭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
阮晨曦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李策,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
曹源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张思博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张昕航,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
王昱峦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李泊文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
曹煜辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
纪李,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
宋继扬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
郑繁星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
余崇鉴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
刘淼麟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
王頔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
许明铮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张俊毅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
彭欣媚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
刘睿方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
吴燕珊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
吴燕菁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
苏菲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
黄威,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
曹竞丹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
陈乐洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
余潘辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
赵天舒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
徐菁瑶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
康渝茜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
丁晨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
杨茜慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
张怀予,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
赵梦迪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
徐季萌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
薛叶盈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
陈静,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
黄于恩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
黄慧颖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
姜楠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
薛昕竹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
郭小炜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
孙苏绮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
韩敏儿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
滕云,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
于果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
储艺洁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
王家茵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
马玮伶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
李紫嫣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
林采婕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
申力安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
王加瑄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
彭名慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
杨喻淇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
杨喻棠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
余宛桦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
廖沛妘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
边光妤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
陈诗敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
韩忠羽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
朱心雨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
张苒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
车家怡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
曲卓然,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
张珈瑜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
朱圆玉润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
冯韵霏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
于子涵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
张铃茹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
张可岚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
倪静芝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
周倩文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
牛欣欣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
林润欣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
陈楠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
房晓倩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
安俊浠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
彭兮辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
冯舆轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
闵俊千,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
彭亦阳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
吕佳容,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
王晓玉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
张翎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
朱鑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
段耀奇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
熊威,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张鸿光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张万里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
曾舜晞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
侯明昊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
万翔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
马尔辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李昂洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
高振铭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
赵云琦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
彭灿辰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
黄思源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李佳星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
王朝阳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
张永杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
谭小柏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
池忆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
余沐阳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
傅韵哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
方翔锐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李东山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
李明轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
杨博祎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
徐浩洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Male
唐艳茹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
刘雪丽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
范悦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
胡婉莹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
关丹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
刘婷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
杨雪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
卓玲玉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
孔雯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
杨依依,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
金可儿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
王奕萌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
次元酱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
谭妍喆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,Female
马昱矾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Female
